Substation Latitude,Substation Longitude,State,CMIP Data Latitude,CMIP Data Longitude
44.22616109137002,-120.9327999943445,Oregon,43.8219895287958,-121.25
43.01396373822589,-120.95589910500668,Oregon,42.87958115183247,-121.25
42.1739551724489,-121.81351776414223,Oregon,41.93717277486911,-121.25
39.63088448009508,-104.71494074877504,Colorado,40.0523560209424,-105.0
40.00849629298168,-107.9803155224426,Colorado,40.0523560209424,-107.5
39.9499472522575,-108.33099229676344,Colorado,40.0523560209424,-108.75
41.12803523413073,-73.42876311065862,Connecticut,40.99476439790576,-73.75
41.62060337310552,-73.44224371415818,Connecticut,41.93717277486911,-73.75
41.391656076506806,-73.40219970967934,Connecticut,40.99476439790576,-73.75
41.61247458479877,-73.06058634664046,Connecticut,41.93717277486911,-72.5
42.46869110134997,-73.09360048015722,Connecticut,42.87958115183247,-72.5
41.0866688934584,-74.14609120130116,New Jersey,40.99476439790576,-73.75
41.017335883386686,-74.12543222004537,New Jersey,40.99476439790576,-73.75
40.74806526583937,-74.0704174703892,New Jersey,40.99476439790576,-73.75
40.76314273343424,-73.9431029264677,New Jersey,40.99476439790576,-73.75
40.70487977381662,-73.98452611119427,New Jersey,40.99476439790576,-73.75
40.76600353401663,-73.99588408338276,New Jersey,40.99476439790576,-73.75
40.842514848148525,-73.86374493697717,Connecticut,40.99476439790576,-73.75
40.66208949703575,-74.00230898244148,New Jersey,40.99476439790576,-73.75
43.63385254275372,-73.05769378020354,Vermont,43.8219895287958,-72.5
44.11913615843013,-73.16546606461515,Vermont,43.8219895287958,-73.75
41.89119532383836,-72.75816031542233,Connecticut,41.93717277486911,-72.5
42.09056112230934,-72.63498189582965,Connecticut,41.93717277486911,-72.5
41.5885867663518,-72.86618598538317,Connecticut,41.93717277486911,-72.5
41.48909107742448,-72.75492974128974,Connecticut,41.93717277486911,-72.5
41.51046504892708,-72.56973284676091,Connecticut,41.93717277486911,-72.5
41.287849110217685,-72.90439732635117,Connecticut,40.99476439790576,-72.5
41.22772570155247,-73.09840830608437,Connecticut,40.99476439790576,-72.5
41.8544428535928,-72.52861220686958,Connecticut,41.93717277486911,-72.5
41.77014904988993,-72.55739995657032,Connecticut,41.93717277486911,-72.5
42.194963913386005,-72.44666548337352,Connecticut,41.93717277486911,-72.5
41.31463459864793,-72.16546173714363,Rhode Island,40.99476439790576,-72.5
41.55415835390341,-72.59689401171909,Connecticut,41.93717277486911,-72.5
41.70196705517247,-72.23505582164627,Connecticut,41.93717277486911,-72.5
41.48828455250506,-72.49270439540628,Connecticut,41.93717277486911,-72.5
41.42873849381065,-72.10441614930446,Rhode Island,40.99476439790576,-72.5
41.461094710023325,-72.47719516694976,Connecticut,40.99476439790576,-72.5
41.8748118342527,-71.89594260355419,Rhode Island,41.93717277486911,-72.5
41.88129293918709,-71.89127928820005,Rhode Island,41.93717277486911,-72.5
42.01020504889343,-71.67363625017545,Rhode Island,41.93717277486911,-71.25
43.16759490551255,-70.81782455508518,Massachusetts,42.87958115183247,-71.25
43.14186312937062,-71.18482748915453,Massachusetts,42.87958115183247,-71.25
43.09823516643048,-70.79234543784845,Massachusetts,42.87958115183247,-71.25
43.66324711320341,-70.55337889170308,New Hampshire,43.8219895287958,-70.0
42.90455229133992,-71.34235617608276,Massachusetts,42.87958115183247,-71.25
43.64439624085001,-70.43234280519458,New Hampshire,43.8219895287958,-70.0
43.93188225729492,-70.20303207595207,New Hampshire,43.8219895287958,-70.0
44.14109514398281,-70.18583477362883,New Hampshire,43.8219895287958,-70.0
43.78154485509346,-70.20331114477958,New Hampshire,43.8219895287958,-70.0
43.953537743796446,-69.69548829004704,Maine,43.8219895287958,-70.0
43.75155008862601,-70.15670413446252,New Hampshire,43.8219895287958,-70.0
44.29688326592368,-69.55641218040951,Maine,44.764397905759154,-70.0
44.574021718248325,-69.50913517406235,Maine,44.764397905759154,-70.0
44.74026558777178,-68.75404539129337,Maine,44.764397905759154,-68.75
43.99106669835307,-69.67141750642222,Maine,43.8219895287958,-70.0
44.73840364106282,-68.75229075731498,Maine,44.764397905759154,-68.75
45.39724822982473,-68.52926552822863,Maine,45.70680628272251,-68.75
45.39737346018224,-68.52578330261132,Maine,45.70680628272251,-68.75
41.68563816562379,-70.35042817668733,Massachusetts,41.93717277486911,-70.0
41.90684867608679,-70.62921883111667,Massachusetts,41.93717277486911,-71.25
41.76911498893788,-70.51066691005639,Massachusetts,41.93717277486911,-70.0
41.88217931260562,-70.65619707429784,Massachusetts,41.93717277486911,-71.25
42.07812202581351,-70.97398363713565,Massachusetts,41.93717277486911,-71.25
41.8979776603757,-70.78852045689277,Massachusetts,41.93717277486911,-71.25
41.97181018639584,-71.01705708005449,Massachusetts,41.93717277486911,-71.25
42.13925174191922,-71.44856629617388,Massachusetts,41.93717277486911,-71.25
42.13130192140184,-71.26823144695189,Massachusetts,41.93717277486911,-71.25
42.01997220734402,-71.33536254998836,Massachusetts,41.93717277486911,-71.25
41.71381705037856,-71.19098638159917,Rhode Island,41.93717277486911,-71.25
41.96965400568029,-71.5389981939458,Rhode Island,41.93717277486911,-71.25
42.10924542744699,-71.45180443594873,Massachusetts,41.93717277486911,-71.25
42.35303249182606,-71.05990712983773,Massachusetts,41.93717277486911,-71.25
42.33966373169193,-71.0385797071865,Massachusetts,41.93717277486911,-71.25
42.39128078403342,-71.1432356306631,Massachusetts,41.93717277486911,-71.25
42.46208695536413,-71.15424636012143,Massachusetts,42.87958115183247,-71.25
42.16716696519333,-70.9984491175471,Massachusetts,41.93717277486911,-71.25
42.14159003436511,-71.10092508642137,Massachusetts,41.93717277486911,-71.25
42.44517841712866,-71.2663773367646,Massachusetts,42.87958115183247,-71.25
42.47177769201553,-71.04549717723927,Massachusetts,42.87958115183247,-71.25
42.27352106408359,-71.12058702439359,Massachusetts,41.93717277486911,-71.25
42.505213426189066,-71.04164610274584,Massachusetts,42.87958115183247,-71.25
42.62298597218875,-71.242431089138,Massachusetts,42.87958115183247,-71.25
42.56839102025195,-71.53037122647378,Massachusetts,42.87958115183247,-71.25
42.74432127117919,-71.11367222293511,Massachusetts,42.87958115183247,-71.25
42.83293277449437,-70.97244667967851,Massachusetts,42.87958115183247,-71.25
42.36034031499945,-71.77608513680984,Massachusetts,41.93717277486911,-71.25
42.187969243562975,-71.73746935012284,Massachusetts,41.93717277486911,-71.25
42.12882639575266,-71.99707237368573,Rhode Island,41.93717277486911,-72.5
42.05950929978027,-71.51373760533309,Massachusetts,41.93717277486911,-71.25
42.091785013723175,-71.48369721489247,Massachusetts,41.93717277486911,-71.25
42.79149453222211,-71.37686965637779,Massachusetts,42.87958115183247,-71.25
42.197971970804055,-72.50833301831082,Connecticut,41.93717277486911,-72.5
42.61105579596863,-72.4684516644016,Connecticut,42.87958115183247,-72.5
42.78322220700687,-72.51914263748236,Connecticut,42.87958115183247,-72.5
42.83133282407631,-71.48355381604922,Massachusetts,42.87958115183247,-71.25
42.790717835145216,-71.37772903438268,Massachusetts,42.87958115183247,-71.25
42.80896492330784,-71.59279506179067,Massachusetts,42.87958115183247,-71.25
42.94989072370735,-70.8688989219557,Massachusetts,42.87958115183247,-71.25
42.80027373583071,-72.14815451465688,Massachusetts,42.87958115183247,-72.5
42.009775650536646,-71.6695277073775,Rhode Island,41.93717277486911,-71.25
41.68320531773132,-71.47944604288793,Rhode Island,41.93717277486911,-71.25
42.780137224602,-72.51593654468913,Massachusetts,42.87958115183247,-72.5
42.96819545292766,-72.65233285030318,Vermont,42.87958115183247,-72.5
43.429136007201365,-72.66015379461786,Vermont,43.8219895287958,-72.5
39.60820207865456,-75.62636774823066,Delaware,40.0523560209424,-76.25
39.63319199800627,-75.73047913478742,Delaware,40.0523560209424,-76.25
39.4681328047353,-75.53396630679669,Delaware,39.10994764397907,-75.0
41.72685543885677,-90.306288985945,Illinois,41.93717277486911,-90.0
42.34242275666001,-89.19278346608861,Wisconsin,41.93717277486911,-88.75
42.29401316129434,-88.96929017079358,Wisconsin,41.93717277486911,-88.75
42.21637091449454,-88.97530194751468,Illinois,41.93717277486911,-88.75
42.07391948693308,-89.28659723959291,Illinois,41.93717277486911,-88.75
42.97702781860693,-89.04261213738697,Wisconsin,42.87958115183247,-88.75
42.31722850091244,-89.0877713498258,Wisconsin,41.93717277486911,-88.75
41.39019431558471,-88.27495173267,Illinois,40.99476439790576,-88.75
42.25733951445624,-88.43944369179451,Illinois,41.93717277486911,-88.75
42.2550267317395,-88.30224177223656,Illinois,41.93717277486911,-88.75
42.254748277579885,-88.2518354882693,Illinois,41.93717277486911,-88.75
42.31348857129986,-87.97579435088072,Illinois,41.93717277486911,-87.5
42.06372459228688,-88.2401373143782,Illinois,41.93717277486911,-88.75
41.70740765796327,-88.23256847096039,Illinois,41.93717277486911,-88.75
41.7977831733412,-88.23342102627926,Illinois,41.93717277486911,-88.75
41.982855535320326,-88.24056058087172,Illinois,41.93717277486911,-88.75
41.89583826300054,-88.04666523862613,Illinois,41.93717277486911,-87.5
41.685871562969766,-88.47605941883911,Illinois,41.93717277486911,-88.75
41.84465735037769,-88.25545980085155,Illinois,41.93717277486911,-88.75
41.82328235426223,-88.25974266241232,Illinois,41.93717277486911,-88.75
41.43894460033484,-88.11542853135423,Illinois,40.99476439790576,-87.5
41.68318888955913,-88.47935718578668,Illinois,41.93717277486911,-88.75
41.35320447865131,-88.34712336796903,Illinois,40.99476439790576,-88.75
41.39779884122967,-87.95258721363038,Illinois,40.99476439790576,-87.5
41.21002969611024,-87.91091841521204,Illinois,40.99476439790576,-87.5
41.24441616132781,-88.66518460615168,Illinois,40.99476439790576,-88.75
41.49440645958303,-87.82514278880285,Illinois,41.93717277486911,-87.5
41.624934860675225,-87.93256693170147,Illinois,41.93717277486911,-87.5
41.39965934516752,-87.94908639511347,Illinois,40.99476439790576,-87.5
42.5384194898756,-87.90821809653578,Wisconsin,42.87958115183247,-87.5
42.11546501710611,-87.92031863311291,Illinois,41.93717277486911,-87.5
42.44712816155477,-87.80537616085526,Wisconsin,42.87958115183247,-87.5
43.00885941428192,-88.17332978854097,Wisconsin,42.87958115183247,-88.75
42.27856720043787,-87.86663104932973,Illinois,41.93717277486911,-87.5
42.05044514252888,-87.75651976391438,Illinois,41.93717277486911,-87.5
42.08186964311005,-87.76514443401133,Illinois,41.93717277486911,-87.5
42.12648698829899,-87.78556762690084,Illinois,41.93717277486911,-87.5
42.05595651140893,-87.83269228028733,Illinois,41.93717277486911,-87.5
42.05021038366627,-87.8963221280885,Illinois,41.93717277486911,-87.5
41.98027857660264,-87.99579818277215,Illinois,41.93717277486911,-87.5
41.94698614025314,-88.03242648385361,Illinois,41.93717277486911,-87.5
41.92875022908254,-88.07962396772666,Illinois,41.93717277486911,-87.5
41.802208121975056,-87.8232010683888,Illinois,41.93717277486911,-87.5
41.63040663313715,-88.09519323641742,Illinois,41.93717277486911,-87.5
41.760994760851176,-87.76503961116032,Illinois,41.93717277486911,-87.5
41.75304179736125,-87.79314775193197,Illinois,41.93717277486911,-87.5
41.64303658224897,-87.85308702928141,Illinois,41.93717277486911,-87.5
41.85998061631358,-88.0433049564545,Illinois,41.93717277486911,-87.5
41.89451542924027,-88.04351256617271,Illinois,41.93717277486911,-87.5
41.79980357057887,-88.05875567392278,Illinois,41.93717277486911,-87.5
41.63820939870707,-88.09483007521395,Illinois,41.93717277486911,-87.5
41.83330915048844,-88.04592600051505,Illinois,41.93717277486911,-87.5
41.92299133923535,-87.92267746859498,Illinois,41.93717277486911,-87.5
41.81134859585302,-87.78522063405269,Illinois,41.93717277486911,-87.5
41.522804017183965,-86.36093337363059,Indiana,41.93717277486911,-86.25
41.60073855518014,-87.8187887788818,Illinois,41.93717277486911,-87.5
41.43106810978673,-87.61913243869974,Indiana,40.99476439790576,-87.5
41.63683685777509,-87.66687925552021,Indiana,41.93717277486911,-87.5
41.569657900600205,-87.5676655505625,Indiana,41.93717277486911,-87.5
41.60206509114657,-87.54880126676575,Indiana,41.93717277486911,-87.5
41.44205474401657,-87.75125436237103,Illinois,40.99476439790576,-87.5
41.715288413021774,-87.54600745938747,Indiana,41.93717277486911,-87.5
41.545697513462784,-87.51589799011097,Indiana,41.93717277486911,-87.5
41.53391725388504,-87.10207488185308,Indiana,41.93717277486911,-87.5
41.560338340194605,-87.46503933552773,Indiana,41.93717277486911,-87.5
41.62262442660023,-87.4299065016187,Indiana,41.93717277486911,-87.5
41.537924490320464,-87.28274524438311,Indiana,41.93717277486911,-87.5
41.7062403766384,-86.48380084890111,Indiana,41.93717277486911,-86.25
40.77131569816584,-86.86764680370415,Indiana,40.99476439790576,-86.25
40.98345953675162,-85.34122595516457,Indiana,40.99476439790576,-85.0
41.063867554043625,-85.467270987118,Indiana,40.99476439790576,-85.0
41.66879026435874,-86.13650538694036,Indiana,41.93717277486911,-86.25
41.62291489586108,-86.25579777729894,Indiana,41.93717277486911,-86.25
40.47401427133294,-85.91515539354586,Indiana,40.0523560209424,-86.25
41.70649951000958,-85.86299951829699,Indiana,41.93717277486911,-86.25
40.332857513902006,-83.43073080249884,Ohio,40.0523560209424,-83.75
41.01430266342804,-84.9772697048744,Indiana,40.99476439790576,-85.0
40.2367626574749,-85.3057246345947,Indiana,40.0523560209424,-85.0
41.17174741955098,-85.09592871821242,Indiana,40.99476439790576,-85.0
39.99186104344877,-85.59318909583025,Indiana,40.0523560209424,-85.0
40.928411020377176,-84.73924593861292,Indiana,40.99476439790576,-85.0
38.74584374888566,-85.03514642733418,Kentucky,39.10994764397907,-85.0
39.26683263493432,-85.21904439120668,Indiana,39.10994764397907,-85.0
37.63673498660504,-84.62629539999465,Kentucky,37.22513089005236,-85.0
38.47772692682884,-82.39503633197921,West Virginia,38.16753926701571,-82.5
38.173134410749874,-82.61911020738127,Kentucky,38.16753926701571,-82.5
38.560504202481845,-76.688722636382,Maryland,38.16753926701571,-76.25
39.0457666584331,-76.67635740069525,Maryland,39.10994764397907,-76.25
39.68694517761463,-76.54050674604942,Maryland,40.0523560209424,-76.25
39.86792387583967,-77.1679007952133,Maryland,40.0523560209424,-77.5
39.75310569214926,-76.26721091793411,Maryland,40.0523560209424,-76.25
38.7001858189467,-76.82781177253217,Maryland,39.10994764397907,-76.25
38.738265260964646,-76.8710191586055,Maryland,39.10994764397907,-76.25
38.551743643386,-77.27815322661358,Maryland,38.16753926701571,-77.5
39.18545406284804,-77.03652063218203,Maryland,39.10994764397907,-77.5
39.29629586166323,-77.51532390602875,Maryland,39.10994764397907,-77.5
39.5156450051887,-77.9174710553066,Maryland,39.10994764397907,-77.5
39.0754768199622,-77.53151570062302,Maryland,39.10994764397907,-77.5
39.49934606996369,-78.91634256731203,West Virginia,39.10994764397907,-78.75
42.2658345299971,-85.7679821306148,Indiana,41.93717277486911,-86.25
42.1892769056241,-86.3344114977547,Indiana,41.93717277486911,-86.25
39.4634296515657,-75.53258683830776,Delaware,39.10994764397907,-75.0
39.58620819675626,-75.24745252821576,New Jersey,40.0523560209424,-75.0
39.74150416472413,-74.96292669410484,New Jersey,40.0523560209424,-75.0
40.991568502442,-74.63534575025876,New Jersey,40.99476439790576,-75.0
40.5445002562843,-74.74308369790884,New Jersey,40.99476439790576,-75.0
40.81987343312045,-74.33078769288832,New Jersey,40.99476439790576,-73.75
41.49761368790335,-75.61008473623647,Pennsylvania,41.93717277486911,-75.0
40.27831530123117,-75.32633546996217,New Jersey,40.0523560209424,-75.0
40.48187807444498,-75.58309437156733,New Jersey,40.0523560209424,-75.0
40.40552596611201,-74.48520973488336,New Jersey,40.0523560209424,-75.0
40.24054228537874,-74.51841072199916,New Jersey,40.0523560209424,-75.0
40.20143873635829,-74.36048105419601,New Jersey,40.0523560209424,-73.75
40.64454859498852,-74.20614704678641,New Jersey,40.99476439790576,-73.75
40.694104137461096,-74.10560362710261,New Jersey,40.99476439790576,-73.75
40.66941672002429,-74.17458715370914,New Jersey,40.99476439790576,-73.75
40.62399416478452,-74.21112803477254,New Jersey,40.99476439790576,-73.75
40.58944615744976,-74.19659076575928,New Jersey,40.99476439790576,-73.75
36.7104174914341,-76.5804289861377,Virginia,36.282722513089,-76.25
36.6900358279405,-76.18986331514759,Virginia,36.282722513089,-76.25
39.88783363984736,-82.56862529383282,Ohio,40.0523560209424,-82.5
39.99142842474659,-82.64812670408232,Ohio,40.0523560209424,-82.5
39.87133765151558,-82.89988473300794,Ohio,40.0523560209424,-82.5
40.096009861735006,-82.7480186572143,Ohio,40.0523560209424,-82.5
40.07491810325359,-82.74439038750737,Ohio,40.0523560209424,-82.5
40.69432832428182,-82.79974102932478,Ohio,40.99476439790576,-82.5
41.37464413976709,-82.72986732180426,Ohio,40.99476439790576,-82.5
41.59705077801655,-83.08954347492353,Ohio,41.93717277486911,-82.5
41.43155242249531,-81.65994698888402,Ohio,40.99476439790576,-81.25
41.36137676228169,-81.57116337151655,Ohio,40.99476439790576,-81.25
41.16895952240565,-81.88289150280461,Ohio,40.99476439790576,-82.5
41.41085455081861,-82.12619312906443,Ohio,40.99476439790576,-82.5
40.720798485523225,-81.54069033954036,Ohio,40.99476439790576,-81.25
40.096625503222754,-82.01861785295476,Ohio,40.0523560209424,-82.5
38.975826797165006,-81.94210855990177,West Virginia,39.10994764397907,-82.5
38.9617684005522,-81.92963615293581,West Virginia,39.10994764397907,-82.5
41.30356474837141,-81.47419506331107,Ohio,40.99476439790576,-81.25
41.11975587449528,-81.22702979183289,Ohio,40.99476439790576,-81.25
40.7733719347485,-81.32913652504322,Ohio,40.99476439790576,-81.25
41.17763045807765,-80.82436349613866,West Virginia,40.99476439790576,-81.25
40.25324633863123,-80.65053290508715,West Virginia,40.0523560209424,-81.25
40.742919638195,-81.33777530829757,Ohio,40.99476439790576,-81.25
41.13526549218485,-80.44809041727528,West Virginia,40.99476439790576,-80.0
40.45407799275271,-80.56983078137917,West Virginia,40.0523560209424,-80.0
40.40442005152562,-80.1215300921239,West Virginia,40.0523560209424,-80.0
40.022401497483614,-80.80628997030705,West Virginia,40.0523560209424,-81.25
38.74163399547007,-85.4382930043483,Kentucky,39.10994764397907,-85.0
39.56013531134558,-83.1763229432551,Ohio,39.10994764397907,-83.75
38.63947351534979,-83.6925193462032,Kentucky,39.10994764397907,-83.75
39.39681533716164,-83.10029660617128,Ohio,39.10994764397907,-82.5
40.06190971077047,-83.19319136298488,Ohio,40.0523560209424,-83.75
40.10200920312279,-83.19608661096424,Ohio,40.0523560209424,-83.75
40.01016947505937,-83.11601941401513,Ohio,40.0523560209424,-82.5
39.86187420847093,-83.1184351868523,Ohio,40.0523560209424,-82.5
40.12406587032525,-82.84508414489598,Ohio,40.0523560209424,-82.5
40.22884615141646,-82.85262093086544,Ohio,40.0523560209424,-82.5
40.182149372337534,-83.0114163396202,Ohio,40.0523560209424,-82.5
40.21083998943385,-83.0920790758632,Ohio,40.0523560209424,-82.5
39.70862420966795,-84.00154348668484,Ohio,40.0523560209424,-83.75
40.2306885591315,-82.84655004312971,Ohio,40.0523560209424,-82.5
40.25926583466455,-83.08693935450015,Ohio,40.0523560209424,-82.5
39.83353712127592,-80.80592982569745,West Virginia,40.0523560209424,-81.25
41.02094474399807,-83.29929172656851,Ohio,40.99476439790576,-83.75
41.47474618708749,-83.4513599482471,Ohio,41.93717277486911,-83.75
41.6906861830908,-83.43406327419702,Ohio,41.93717277486911,-83.75
39.07661939876589,-83.9078408737613,Kentucky,39.10994764397907,-83.75
39.397746547052186,-83.8547720284537,Ohio,39.10994764397907,-83.75
40.67741202098805,-84.18322253364197,Ohio,40.99476439790576,-83.75
40.58656316182109,-83.73146732735697,Ohio,40.99476439790576,-83.75
40.800678971856165,-84.02924353242227,Ohio,40.99476439790576,-83.75
41.13873547408286,-83.46109755768457,Ohio,40.99476439790576,-83.75
41.66870580399591,-83.4422932478442,Ohio,41.93717277486911,-83.75
41.47531085043243,-83.9185457265673,Ohio,41.93717277486911,-83.75
41.473643255231806,-83.63321646195192,Ohio,41.93717277486911,-83.75
41.72222084266489,-83.77939389623629,Ohio,41.93717277486911,-83.75
41.60145530397447,-83.90992107163218,Ohio,41.93717277486911,-83.75
38.99168103274995,-84.29646150170025,Kentucky,39.10994764397907,-83.75
39.30583210413659,-84.24940158590465,Kentucky,39.10994764397907,-83.75
38.99047927865806,-84.29048764872996,Kentucky,39.10994764397907,-83.75
39.3274649676107,-84.44936478775598,Kentucky,39.10994764397907,-85.0
39.60056809784657,-84.09561048999217,Ohio,40.0523560209424,-83.75
39.76672665949757,-83.97853955076371,Ohio,40.0523560209424,-83.75
40.288615172640334,-84.08617667491066,Ohio,40.0523560209424,-83.75
40.92948680331492,-84.56070004543795,Ohio,40.99476439790576,-85.0
40.92827200347581,-84.56061779566035,Ohio,40.99476439790576,-85.0
39.45490179470603,-84.37622890253319,Kentucky,39.10994764397907,-85.0
40.171464085951975,-75.31006582115516,New Jersey,40.0523560209424,-75.0
39.76152113210777,-76.27800187181393,Maryland,40.0523560209424,-76.25
40.454335998078825,-75.50510040471404,New Jersey,40.0523560209424,-75.0
40.22089071301578,-75.58287816314473,New Jersey,40.0523560209424,-75.0
40.212255497711176,-75.34703805166593,New Jersey,40.0523560209424,-75.0
40.45716431912922,-75.50827430494788,New Jersey,40.0523560209424,-75.0
40.15016057543746,-76.71273843218158,Maryland,40.0523560209424,-76.25
40.61993210821715,-75.30874535289475,New Jersey,40.99476439790576,-75.0
40.551723013095234,-75.64251188063889,New Jersey,40.99476439790576,-76.25
40.42910509126329,-77.1708463757194,Pennsylvania,40.0523560209424,-77.5
40.57390181557675,-75.561600818253,New Jersey,40.99476439790576,-75.0
41.08776309781721,-76.14962278934189,Pennsylvania,40.99476439790576,-76.25
41.11494894902516,-76.15840192599647,Pennsylvania,40.99476439790576,-76.25
39.73945175224373,-76.30484985899925,Maryland,40.0523560209424,-76.25
40.836079499902254,-76.82786398903977,Pennsylvania,40.99476439790576,-76.25
41.81348943046942,-76.99603373951987,Pennsylvania,41.93717277486911,-77.5
40.38948122128307,-79.0590745545281,West Virginia,40.0523560209424,-78.75
40.65789415501085,-79.33832801316352,West Virginia,40.99476439790576,-78.75
41.84223852733811,-78.4092765479173,Pennsylvania,41.93717277486911,-78.75
40.64159111482023,-79.34600440737215,West Virginia,40.99476439790576,-78.75
40.801534684609415,-79.79579591947773,West Virginia,40.99476439790576,-80.0
40.21036540501508,-79.72388982926104,West Virginia,40.0523560209424,-80.0
40.92830880730363,-79.46662557729344,West Virginia,40.99476439790576,-80.0
40.166547964129066,-79.72371359325496,West Virginia,40.0523560209424,-80.0
39.718224104725714,-79.93343939912104,West Virginia,40.0523560209424,-80.0
40.52968880665416,-79.7968897339726,West Virginia,40.99476439790576,-80.0
40.72293618380576,-80.09841848673703,West Virginia,40.99476439790576,-80.0
41.51610467113757,-80.00986632931746,West Virginia,41.93717277486911,-80.0
41.93456867957655,-80.38463516774958,West Virginia,41.93717277486911,-80.0
42.06963871179298,-80.04825205951295,Pennsylvania,41.93717277486911,-80.0
39.74070524599464,-80.0331558209126,West Virginia,40.0523560209424,-80.0
39.380071792424886,-80.33192625948975,West Virginia,39.10994764397907,-80.0
39.72790605656906,-79.96045894289647,West Virginia,40.0523560209424,-80.0
39.20305357217216,-79.27205066777951,West Virginia,39.10994764397907,-78.75
40.46500415726357,-80.04667411030174,West Virginia,40.0523560209424,-80.0
40.56630062383978,-80.23558197263876,West Virginia,40.99476439790576,-80.0
40.99248666965215,-80.43821018302151,West Virginia,40.99476439790576,-80.0
37.23710415103545,-80.17015332881003,North Carolina,37.22513089005236,-80.0
38.20491303086168,-81.42066914170324,West Virginia,38.16753926701571,-81.25
37.381241791365554,-79.89771935665249,West Virginia,37.22513089005236,-80.0
37.8675495526649,-79.42066635701661,Virginia,38.16753926701571,-80.0
37.374365578665234,-79.90049545409627,West Virginia,37.22513089005236,-80.0
37.37560454804682,-79.89325563210285,West Virginia,37.22513089005236,-80.0
37.42553165782862,-79.03628054578782,Virginia,37.22513089005236,-78.75
36.63494973457497,-79.70485362152654,North Carolina,36.282722513089,-80.0
38.31416287538748,-78.97085201663239,Virginia,38.16753926701571,-78.75
38.10717346358312,-78.84868213811033,Virginia,38.16753926701571,-78.75
39.057776759034674,-78.25407823527053,Virginia,39.10994764397907,-78.75
36.8658547409891,-78.70664380465927,Virginia,37.22513089005236,-78.75
36.93665236235001,-77.75902219184943,Virginia,37.22513089005236,-77.5
39.20221969504488,-79.22180022331811,West Virginia,39.10994764397907,-78.75
38.7908191140885,-77.56523772059388,Maryland,39.10994764397907,-77.5
38.89499134537724,-77.56819037329208,Maryland,39.10994764397907,-77.5
38.50126470035829,-77.70846146350507,Virginia,38.16753926701571,-77.5
37.867446254747584,-78.37928029659355,Virginia,38.16753926701571,-78.75
37.69767333483257,-77.48431051120879,Virginia,38.16753926701571,-77.5
38.06116876960204,-77.797196493519,Virginia,38.16753926701571,-77.5
38.96383193281794,-77.54897840157635,Maryland,39.10994764397907,-77.5
38.89399875806663,-77.56447713881775,Maryland,39.10994764397907,-77.5
38.72358361339487,-77.28858706850632,Maryland,39.10994764397907,-77.5
38.69237140377925,-77.29483147015189,Maryland,39.10994764397907,-77.5
38.56306950105283,-77.59553744850503,Virginia,38.16753926701571,-77.5
38.78119086050941,-77.39885935602581,Maryland,39.10994764397907,-77.5
38.04692984683385,-77.55016201373613,Virginia,38.16753926701571,-77.5
38.26249516899937,-77.58935358053492,Virginia,38.16753926701571,-77.5
38.249914481159934,-77.78274921060599,Virginia,38.16753926701571,-77.5
37.502804332513946,-77.70383299497882,Virginia,37.22513089005236,-77.5
37.436932637943606,-77.15871325690684,Virginia,37.22513089005236,-77.5
37.08554370708608,-77.40595720596589,Virginia,37.22513089005236,-77.5
36.72313925749592,-77.65538501985861,Virginia,36.282722513089,-77.5
37.16226564241245,-76.69515111955998,Virginia,37.22513089005236,-76.25
37.2160410193424,-76.6076808215821,Virginia,37.22513089005236,-76.25
36.76293055920806,-76.35518289882907,Virginia,37.22513089005236,-76.25
37.65840869490388,-81.6774977368275,West Virginia,37.22513089005236,-81.25
38.46879650811992,-81.8268025177677,West Virginia,38.16753926701571,-81.25
39.34476931833635,-81.30861160495633,West Virginia,39.10994764397907,-81.25
39.35123623971733,-80.06458527716173,West Virginia,39.10994764397907,-80.0
26.67298159426922,-81.76902980699722,Florida,26.8586387434555,-81.25
26.03536778622068,-80.43974991317434,Florida,25.916230366492144,-80.0
26.709842019230805,-80.37671814221001,Florida,26.8586387434555,-80.0
28.817155864814108,-81.95527496346284,Florida,28.7434554973822,-82.5
28.22680435304755,-82.0270057044877,Florida,27.801047120418843,-82.5
29.7232566516054,-81.76473896989653,Florida,29.685863874345543,-81.25
29.627942803154653,-81.58131229865852,Florida,29.685863874345543,-81.25
30.10450985216949,-81.83934068835553,Florida,29.685863874345543,-81.25
28.384194047677205,-80.91532338938525,Florida,28.7434554973822,-81.25
29.00428828911343,-81.15869411549451,Florida,28.7434554973822,-81.25
27.6374051546026,-80.79112349101239,Florida,27.801047120418843,-81.25
27.05686331306035,-80.56017769398434,Florida,26.8586387434555,-80.0
27.372165456411903,-80.41582654241826,Florida,27.801047120418843,-80.0
26.196950321573336,-80.29675226455548,Florida,25.916230366492144,-80.0
26.692632628976696,-80.37533702805241,Florida,26.8586387434555,-80.0
25.813223957714985,-80.44063030461592,Florida,25.916230366492144,-80.0
25.813405761294103,-80.435475305841,Florida,25.916230366492144,-80.0
28.57502655228542,-82.49849748585156,Florida,28.7434554973822,-82.5
28.05881478629702,-82.6545262233691,Florida,27.801047120418843,-82.5
28.527919006200385,-82.50064235455417,Florida,28.7434554973822,-82.5
28.96057171029909,-82.69789863741538,Florida,28.7434554973822,-82.5
39.06324045325695,-89.40028385324484,Illinois,39.10994764397907,-90.0
